,title,desc,title_label,desc_label
90,갈 테마 가라 아프리카돼지열병 초비상 수혜주 전략은, 공매도 비중 최저 반도체 호황에 실리콘 웨이퍼 출하량 역대 최대 삼성전자 타이거일렉 제너셈 하나마이크론 등 상승세 메모리 실적에 집중할 때 삼성전자 분기 실적 악화 오스틴 공장 ,0,0
91,비메모리 경쟁력 키울 수 있을까 삼성전자 인텔 에 역전 허용, 삼성전자 의올해 분기반도체 실적이글로벌 경쟁사들에 뒤처진 것으로 확인된 가운데 삼성전자 의 초격차 전략이 수포로 돌아가는게 아니냐는 우려가 커지고 있다 전문가들은 파운드리 등 비메모리 경쟁력을 ,1,0
92, 삼성전자 차세대 반도체 패키지 기술 개발 성공,삼성전자가 차세대 반도체 패키지 기술 를 개발했다 사진 삼성전자 삼성전자 가 차세대 반도체 패키지 기술 개발에 성공해 코로나 장기화로 더욱 수요가 증가할 것으로 예상되는 클라우드 ,0,0
93,에스티아이 마이크론 싱가포르 낸드 팹에 억 규모 장비 수주,하지만 최근 낸드플래시 시장 위인 삼성전자 보다 먼저 단 낸드플래시를 개발하는 등 기술 경쟁력을 과시하고 있다 에스티아이 측은 최근 세계적인 반도체 수급난으로 글로벌 반도체 기업들의 투자가 잇따르는 ,0,1
94, 삼성전자 차세대 반도체 패키지 기술 개발, 삼성전자 는 로직 칩과 개의 칩을 하나의 패키지로 구현한 독자 구조의 패키지 기술 를 개발했다고 일 밝혔다 는 실리콘 인터포저 위에 등의 로직과 을 ,0,0
95, 삼성전자 차세대 반도체 패키지 기술 개발, 삼성전자 제공 뉴스락 삼성전자 가 로직 칩과 개의 칩을 하나의 패키지로 구현한 독자 구조의 패키지 기술 를 개발했다고 일 밝혔다 는 고대역폭 데이터 ,0,0
96,김부겸 군 호봉 가산 확대 야 공세에 사려깊지 못했다 보,이재용 삼성전자 부회장에 대한 사면론에 대해서는 제가 국회에 동의를 받아서 총리로 취임하면 경제계도 만나지 않겠나 라며 그분들이 갖고 있는 상황 인식 등 그런 문제를 잘 정리해서 대통령께 전달드리겠다 고 ,0,1
97, 삼성전자 차세대 패키지 기술 아이큐브 개발, 삼성전자 가 새로운 패키지 기술 아이큐브 를 선보였다 신기술은 로직 반도체와 메모리 반도체간 정보 교환 거리를 좁혀 실장 면적을 줄이면서 속도와 전력효율은 최적화하는 것이 특징이다 일 ,0,0
98,이재용 재판서 프로젝트 대주주 지배력 강화 목적 아냐 경영상 대응 ,경영권 승계 혐의를 받고 있는 이재용 삼성전자 부회장의 재판에 나온 전직 삼성 증권 팀장이 삼성 그룹의 프로젝트 와 관련해 경영과 관련해 생각할 수 있는 가능한 시나리오라고 증언했다 승계 작업을 위해 ,0,1
99, 전자 랜드 일까지 가정의 달 경품 이벤트 진행,행사 기간 전자 랜드 공식 온라인 쇼핑몰 프로모션 페이지 내의 우리집 행운 찾기 이벤트에 참여한 고객 중 추첨해 전자 의류관리기 명 다이슨 청소기 명 삼성전자 큐브 냉장고 명 갤럭시 탭 명 필립스 ,0,0
100, 삼성전자 반도체 전력공급과 열방출 효율 높인 새 패키지기술 개발, 삼성전자 가 반도체에 전력을 안정적으로 공급할 수 있도록 하고 열을 효율적으로 방출할 수 있도록 하는 패키지기술을 개발했다 삼성전자 는 반도체 패키지기술 큐브 를 개발했다고 일 밝혔다 삼성전자 의 ,0,0
101,왕회장 사업보국 평생 노력 손자 정의선 로 결실 맺었다,최준선 성균관대학교 법학전문대학원 명예교수는 삼성전자 와 더불어 현대자동차 같은 국민기업이 등장하려면 정부의 정책적 지원이 뒷받침돼야 한다며 오늘날 대다수의 기업들이 상속세 법인세 등의 문제로 ,1,1
102, 삼성 증권 직원 총수 지배력 약화 가능성 검토했다 ,이재용 삼성전자 부회장의 부당합병회계부정 혐의 재판에 증인으로 출석한 전직 삼성 증권 직원이 과거 그룹 미래전략실과 함께 이 부회장 등 총수 일가의 그룹 지배력 약화 가능성을 검토했다고 진술했다 ,0,1
103,양양에 지은 꿈,그곳에서 머무는 동안 일상을 윤택하게 해줄 삼성전자 비스포크 홈을 만났다 양양 에서 만난 윤승아 김무열 부부 촬영날 함께한 반려견 틴틴까지 포즈를 취했다 사무실 용도로 사용하는 층은 컬러 매치가 ,1,1
104, 더 작게 더 많게 패키징 사활 거는 반도체 업체들,이투데이노우리 기자 삼성전자 아이큐브 기술 상용화인텔 증설 돌입 삼성전자 차세대 반도체 패키지 기술 사진제공 삼성전자 초미세공정 패권경쟁에 이어 반도체 첨단 패키징후공정 기술 ,0,0
105,기관연기금의 귀환기간 조정 거친 반도체자동차 주목 포트라이트,지난 일 기준 기관은 삼성전자 에 억원을 순매수하며 가장 많은 금액을 쏟아부었다 삼성전자 는 지난 월 이후 개월 넘게 만원 초반에서 횡보 중이다 지난달 분기 호실적 발표에도 주가 상승 동력을 얻지 못했다 ,0,0
106, 삼성전자 차세대 반도체 패키지 기술 개발, 삼성전자 는 로직 칩과 개의 칩을 하나의 패키지로 구현한 독자 구조의 패키지 기술 를 개발했다고 일 밝혔다 는 고대역폭 데이터 전송과 고성능 시스템 반도체가 ,0,0
107, 텔레콤 폰 클럽 기변 갤럭시아이폰 교체 지원, 텔레콤이 전자 스마트폰 중고폰 가격보장 프로그램 가입자 보상 단말을 삼성전자 갤럭시와 애플 아이폰 최신 모델로 확대 적용한다 과 윙 벨벳은 물론이고 과 등 클럽 기변 이용자는 ,0,0
108,김부겸 이재용 사면 경제계 인식 문대통령께 전달 ,김부겸 국무총리 후보자가 일 정치권과 경제계 등 각계에서 이재용 삼성전자 부회장 사면이 필요하다는 주장이 제기되는 것에 대해 국회 동의를 받아 총리로 취임한다면 경제계를 만나 상황 인식을 잘 정리해 문재인 ,0,1
109,외인기관 팔자 코스닥 약세공매도 코스닥 넘게 하락, 하이닉스 삼성 카카오 현대차 네이버 삼성전자 삼성전자 우 등은 하락했다 공매도의 표적이 된 셀트리온은 전일대비 하락한 만 원에 거래되고 ,0,0
110,이재용 부회장 특별사면 촉구 군민결의대회 일 의령서 개최,서부경남발전협의회 의령군지회회장 고태주는 오는 일 오후 시 이병철 회장 생가가 있는 정곡면에서 이재용 삼성전자 부회장의 특별사면을 촉구하는 군민결의대회를 개최한다 이날 행사는 서부경남발전협의회 ,0,0
111, 삼성 효과 품은 오피스텔 고덕 센트럴 수아주 눈길, 삼성전자 평택캠퍼스는 공장은 년부터 가동 중이며 제 공장은 작년 월에 준공했고 공장은 올해 내 준공 예정이다 공장도 설립될 예정이다 삼성전자 는 평택캠퍼스 투자를 포함한 시스템 반도체 사업에 향후 ,1,0
112,사나폰 갤럭시 폴드 플립 이미지 유출 기존 폴드 플립 특가전 진행 , 삼성전자 의 차세대 폴더블 스마트폰 갤럭시 폴드 와 갤럭시 플립 의 공식 홍보 영상 중 이미지가 유출됐다 유출된 이미지에서는 갤럭시 플립 에 이상의 넓어진 외부 디스플레이가 눈에 띈다 기존 인치대의 ,0,1
113, 삼성전자 독자구조 차세대 반도체 기술 개발,생산 기간 단축 시장경제최유진 기자 사진 삼성전자 삼성전자 가 로직 칩과 개의 칩을 하나의 패키지로 구현한독자 구조의 패키지 기술 를 개발했다고 일 밝혔다 이 ,0,1
114,인도 사업에 화웨이 배제 삼성 반사이익, 인프라 구축 시범사업에 삼성전자 에릭슨노키아 참여 인도가 세대 이동통신 인프라 구축 사업에서 중국의 통신장비업체 화웨이와 를 배제했다 중국은 유감을 표시하고 공정한 비즈니스 환경을 제공해줄 것을 ,0,0
115, 프로젝트 지배구조 개선 아이디어 정리 이재용 재판 증언,이재용 삼성전자 부회장의 경영권 승계계획안 프로젝트 작성에 참여했던 삼성 증권 전 팀장이 이 전 부회장의 재판에 증인으로 나서 프로젝트 는 지배구조 개선 아이디어를 정리한 보고서 라고 진술했다 ,0,0
116,김부겸 이재용 사면 경제계 의견 대통령에 전달할 것, 반도체 미래 먹거리 핵심경쟁력 있는 삼성 그룹 배려 조치 필요 목소리 알고 있어 김부겸 국무총리 후보자는 일 이재용 삼성전자 부회장에 대한 사면론과 관련해 취임하면 경제계를 만나 그분들이 갖고 있는 상황을 ,0,1
117,불법 비자금과 차명재산 이건희 유산 기부 보도가 지운 것들, 삼성전자 는 월 일 고 이건희 회장 유산의 상속세 납부 계획과 의료사업 지원 및 미술품 기증 방안을 발표했습니다 그러자 언론은 조 규모의 상속세에 주목하는 등 많은 보도를 냈습니다 민주언론시민연합은 월 ,0,0
118,홍남기 반도체 벨트전략 마련 중 시설투자 세액공제 확대 검토 ,심상필 삼성전자 부사장 장재호 현대모비스 전무 등이 참석했다 이날 방문한판교 시스템반도체 설계지원센터는 팹리스 종합 지원시설로 사무공간 설계 반도체 시제품 제작지원 등 창업부터 성장까지 주요 ,0,0
119,이재용 삼성 생명 최대주주 적격성 심사받는다,삼바 분식회계합병 관련 재판 진행 중리스크 될까 금융사지배구조법 개정 이전 행위라면 소급 적용 어려워 이재용 삼성전자 부회장이 삼성 생명 대주주인 삼성 물산의 최대주주로서 금융당국의 적격성 심사를 ,0,0
120, 삼성 반도체 패키지 기술 개발, 개가 하나의 반도체처럼 동작 삼성전자 가 로직 칩과 개의 고대역폭 메모리 칩을 하나의 패키지로 구현한 독자 구조의 패키지기술 사진를 개발했다 는 고대역폭 ,0,0
121,이재용 삼성 물산생명 전자 지배구조 강화,이 부회장 삼성 생명 지분율 삼성전자 지분율도 로 상승 고 이건희 삼성전자 회장 상속이후 이재용 삼성전자 부회장의 삼성 생명 지배력이 높아졌다 이를 통해 이 부회장을 정점으로 하고 삼성 물산 ,0,0
122, 상속세 마련 위해 배당 강화할 것 ,이재용 삼성전자 부회장 등 삼성 일가는 지난달 일 세액 신고와 함께 연부연납제도 년간 나눠 세금을 납부를 활용해 전체 세액의 분의 수준인 조원 가량을 납부했다 이들은 유산에 대한 상속세를 내기 위해 법원에 ,1,0
123,상속 끝낸 삼성 그룹 향후 지배구조 어떻게 되나 삼성 생명 지배력 확대로 , 일 박상인 서울대 행정대학원 교수는 이번 지분 상속은 이재용 부회장이 삼성 생명과 삼성전자 를 동시에 지배하는 원 삼성 의 아이디어를 그대로 가져가겠다는 것을 보여준 것 이라며 그렇지만 소위 삼성 생명법의 ,0,1
124,크롬북 전성시대,레노버는 증가한 만 천대 로 위를 차지했고 에이서 델 삼성전자 가 뒤를 이었다 삼성전자 는 작년 한 해 무려 나 상정하며 상장률 측면에서 독보적이다 브라이언 린치 카날리스 리서치 애널리스트는 ,1,0
125,부당합병회계부정 이재용 재판첫 증인신문,이재용 삼성전자 부회장 삼성 그룹 경영권 승계를 위해 삼성 물산과 제일모직의 부당합병을 지시승인한 혐의로 재판에 넘겨진 이재용 부회장 재판의 첫 증인 신문이 일 진행된다 서울중앙지법 형사합의 부박정제 ,0,0
126,김부겸 이재용 사면 에 경제계 의견 전할 것 ,김부겸 국무총리 후보자가 이재용 삼성전자 부회장 사면론과 관련해 취임하면 경제계 상황을 잘 정리해 문재인 대통령에게 전달하겠다 고 밝혔습니다 김 후보자는 오늘 일 오전 국회에서 열린 인사청문회에서 김윤덕 ,0,0
127,코스피 개인 매수에 상승세 지속코스닥은 낙폭 확대, 삼성전자 와 하이닉스는 각각 전 거래일 대비 씩 하락했다 화학은 전 거래일 대비 상승했으나 삼성전자 우선주는 하락했다 업종별로는 은행업이 로 가장 큰 폭 상승했고 전기 및 ,0,0
128, 삼성전자 차세대 패키징 기술 개발속도 높이고 면적 줄이고, 삼성전자 가 로직 칩과 개의 고대역 폭 메모리 칩을 하나의 패키지에 담은 독자 구조의 아이큐브 를 개발했다고 일 밝혔다 향후 고성능 컴퓨팅 인공지능 클라우드 서비스 등에 다양하게 ,0,0
129,박수근미술관 고 이건희 회장 기증작품 가장 먼저 공개, 삼성 가가 기증한 아기 업은 소녀 사진박수근미술관 제공 강원도 양구에 있는 박수근미술관이 일 전국 처음으로 고 이건희 삼성전자 회장이 기증한 미술품을 공개했다 박수근미술관은 일부터 ,1,0
130, 삼성 물산 합병 의혹 이재용 재판 전 삼성 증권 팀장 증인신문,이재용 삼성전자 부회장 등이 서울중앙지법에서 삼성 물산 합병 의혹 사건 관련 형사재판을 받고 있다 사진은 이재용 부회장출처더팩트 이재용 삼성전자 부회장이 연루된 삼성 물산 합병 의혹 사건을 다루는 ,0,0
